ayet_url,arabic_ayet
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/133/126-ayet-tefsiri,"وَاِذْ قَالَ اِبْرٰهٖيمُ رَبِّ اجْعَلْ هٰذَا بَلَداً اٰمِناً وَارْزُقْ اَهْلَهُ مِنَ الثَّمَرَاتِ مَنْ اٰمَنَ مِنْهُمْ بِاللّٰهِ وَالْيَوْمِ الْاٰخِرِؕ قَالَ وَمَنْ كَفَرَ فَاُمَتِّعُهُ قَلٖيلاً ثُمَّ اَضْطَرُّهُٓ اِلٰى عَذَابِ النَّارِؕ وَبِئْسَ الْمَصٖيرُ
                                                    ﴿١٢٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/134/127-129-ayet-tefsiri,"وَاِذْ يَرْفَعُ اِبْرٰهٖيمُ الْقَوَاعِدَ مِنَ الْبَيْتِ وَاِسْمٰعٖيلُؕ رَبَّنَا تَقَبَّلْ مِنَّاؕ اِنَّكَ اَنْتَ السَّمٖيعُ الْعَلٖيمُ
                                                    ﴿١٢٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/134/127-129-ayet-tefsiri,"رَبَّنَا وَاجْعَلْنَا مُسْلِمَيْنِ لَكَ وَمِنْ ذُرِّيَّتِنَٓا اُمَّةً مُسْلِمَةً لَكَࣕ وَاَرِنَا مَنَاسِكَنَا وَتُبْ عَلَيْنَاۚ اِنَّكَ اَنْتَ التَّوَّابُ الرَّحٖيمُ
                                                    ﴿١٢٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/134/127-129-ayet-tefsiri,"رَبَّنَا وَابْعَثْ فٖيهِمْ رَسُولاً مِنْهُمْ يَتْلُوا عَلَيْهِمْ اٰيَاتِكَ وَيُعَلِّمُهُمُ الْكِتَابَ وَالْحِكْمَةَ وَيُزَكّٖيهِمْؕ اِنَّكَ اَنْتَ الْعَزٖيزُ الْحَكٖيمُࣖ
                                                    ﴿١٢٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/137/130-132-ayet-tefsiri,"وَمَنْ يَرْغَبُ عَنْ مِلَّةِ اِبْرٰهٖيمَ اِلَّا مَنْ سَفِهَ نَفْسَهُؕ وَلَقَدِ اصْطَفَيْنَاهُ فِي الدُّنْيَاۚ وَاِنَّهُ فِي الْاٰخِرَةِ لَمِنَ الصَّالِحٖينَ
                                                    ﴿١٣٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/137/130-132-ayet-tefsiri,"اِذْ قَالَ لَهُ رَبُّهُٓ اَسْلِمْۙ قَالَ اَسْلَمْتُ لِرَبِّ الْعَالَمٖينَ
                                                    ﴿١٣١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/137/130-132-ayet-tefsiri,"وَوَصّٰى بِهَٓا اِبْرٰهٖيمُ بَنٖيهِ وَيَعْقُوبُؕ يَا بَنِيَّ اِنَّ اللّٰهَ اصْطَفٰى لَكُمُ الدّٖينَ فَلَا تَمُوتُنَّ اِلَّا وَاَنْتُمْ مُسْلِمُونَؕ
                                                    ﴿١٣٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/140/133-ayet-tefsiri,"اَمْ كُنْتُمْ شُهَدَٓاءَ اِذْ حَضَرَ يَعْقُوبَ الْمَوْتُۙ اِذْ قَالَ لِبَنٖيهِ مَا تَعْبُدُونَ مِنْ بَعْدٖيؕ قَالُوا نَعْبُدُ اِلٰهَكَ وَاِلٰهَ اٰبَٓائِكَ اِبْرٰهٖيمَ وَاِسْمٰعٖيلَ وَاِسْحٰقَ اِلٰهاً وَاحِداًۚ وَنَحْنُ لَهُ مُسْلِمُونَ
                                                    ﴿١٣٣﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/141/134-ayet-tefsiri,"تِلْكَ اُمَّةٌ قَدْ خَلَتْۚ لَهَا مَا كَسَبَتْ وَلَكُمْ مَا كَسَبْتُمْۚ وَلَا تُسْـَٔلُونَ عَمَّا كَانُوا يَعْمَلُونَ
                                                    ﴿١٣٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/142/135-ayet-tefsiri,"وَقَالُوا كُونُوا هُوداً اَوْ نَصَارٰى تَهْتَدُواؕ قُلْ بَلْ مِلَّةَ اِبْرٰهٖيمَ حَنٖيفاًؕ وَمَا كَانَ مِنَ الْمُشْرِكٖينَ
                                                    ﴿١٣٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/143/136-ayet-tefsiri,"قُولُٓوا اٰمَنَّا بِاللّٰهِ وَمَٓا اُنْزِلَ اِلَيْنَا وَمَٓا اُنْزِلَ اِلٰٓى اِبْرٰهٖيمَ وَاِسْمٰعٖيلَ وَاِسْحٰقَ وَيَعْقُوبَ وَالْاَسْبَاطِ وَمَٓا اُو۫تِيَ مُوسٰى وَعٖيسٰى وَمَٓا اُو۫تِيَ النَّبِيُّونَ مِنْ رَبِّهِمْۚ لَا نُفَرِّقُ بَيْنَ اَحَدٍ مِنْهُمْؗ وَنَحْنُ لَهُ مُسْلِمُونَ
                                                    ﴿١٣٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/144/137-ayet-tefsiri,"فَاِنْ اٰمَنُوا بِمِثْلِ مَٓا اٰمَنْتُمْ بِهٖ فَقَدِ اهْتَدَوْاۚ وَاِنْ تَوَلَّوْا فَاِنَّمَا هُمْ فٖي شِقَاقٍۚ فَسَيَكْفٖيكَهُمُ اللّٰهُۚ وَهُوَ السَّمٖيعُ الْعَلٖيمُؕ
                                                    ﴿١٣٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/145/138-ayet-tefsiri,"صِبْغَةَ اللّٰهِۚ وَمَنْ اَحْسَنُ مِنَ اللّٰهِ صِبْغَةًؗ وَنَحْنُ لَهُ عَابِدُونَ
                                                    ﴿١٣٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/146/139-ayet-tefsiri,"قُلْ اَتُحَٓاجُّونَنَا فِي اللّٰهِ وَهُوَ رَبُّنَا وَرَبُّكُمْۚ وَلَـنَٓا اَعْمَالُنَا وَلَكُمْ اَعْمَالُكُمْۚ وَنَحْنُ لَهُ مُخْلِصُونَۙ
                                                    ﴿١٣٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/147/140-ayet-tefsiri,"اَمْ تَقُولُونَ اِنَّ اِبْرٰهٖيمَ وَاِسْمٰعٖيلَ وَاِسْحٰقَ وَيَعْقُوبَ وَالْاَسْبَاطَ كَانُوا هُوداً اَوْ نَصَارٰىؕ قُلْ ءَاَنْتُمْ اَعْلَمُ اَمِ اللّٰهُؕ وَمَنْ اَظْلَمُ مِمَّنْ كَتَمَ شَهَادَةً عِنْدَهُ مِنَ اللّٰهِؕ وَمَا اللّٰهُ بِغَافِلٍ عَمَّا تَعْمَلُونَ
                                                    ﴿١٤٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/148/141-ayet-tefsiri,"تِلْكَ اُمَّةٌ قَدْ خَلَتْۚ لَهَا مَا كَسَبَتْ وَلَكُمْ مَا كَسَبْتُمْۚ وَلَا تُسْـَٔلُونَ عَمَّا كَانُوا يَعْمَلُونَࣖ
                                                    ﴿١٤١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/149/142-ayet-tefsiri,"سَيَقُولُ السُّفَـهَٓاءُ مِنَ النَّاسِ مَا وَلّٰيهُمْ عَنْ قِبْلَتِهِمُ الَّتٖي كَانُوا عَلَيْهَاؕ قُلْ لِلّٰهِ الْمَشْرِقُ وَالْمَغْرِبُؕ يَهْدٖي مَنْ يَشَٓاءُ اِلٰى صِرَاطٍ مُسْتَقٖيمٍ
                                                    ﴿١٤٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/150/143-ayet-tefsiri,"وَكَذٰلِكَ جَعَلْنَاكُمْ اُمَّةً وَسَطاً لِتَكُونُوا شُهَدَٓاءَ عَلَى النَّاسِ وَيَكُونَ الرَّسُولُ عَلَيْكُمْ شَهٖيداًؕ وَمَا جَعَلْنَا الْقِبْلَةَ الَّتٖي كُنْتَ عَلَيْهَٓا اِلَّا لِنَعْلَمَ مَنْ يَتَّبِـعُ الرَّسُولَ مِمَّنْ يَنْقَلِبُ عَلٰى عَقِبَيْهِؕ وَاِنْ كَانَتْ لَكَبٖيرَةً اِلَّا عَلَى الَّذٖينَ هَدَى اللّٰهُؕ وَمَا كَانَ اللّٰهُ لِيُضٖيعَ اٖيمَانَكُمْؕ اِنَّ اللّٰهَ بِالنَّاسِ لَرَؤُ۫فٌ رَحٖيمٌ
                                                    ﴿١٤٣﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/151/144-ayet-tefsiri,"قَدْ نَرٰى تَقَلُّبَ وَجْهِكَ فِي السَّمَٓاءِۚ فَلَنُوَلِّيَنَّكَ قِبْلَةً تَرْضٰيهَاࣕ فَوَلِّ وَجْهَكَ شَطْرَ الْمَسْجِدِ الْحَرَامِؕ وَحَيْثُ مَا كُنْتُمْ فَوَلُّوا وُجُوهَكُمْ شَطْرَهُؕ وَاِنَّ الَّذٖينَ اُو۫تُوا الْكِتَابَ لَيَعْلَمُونَ اَنَّهُ الْحَقُّ مِنْ رَبِّهِمْؕ وَمَا اللّٰهُ بِغَافِلٍ عَمَّا يَعْمَلُونَ
                                                    ﴿١٤٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/152/145-ayet-tefsiri,"وَلَئِنْ اَتَيْتَ الَّذٖينَ اُو۫تُوا الْكِتَابَ بِكُلِّ اٰيَةٍ مَا تَبِعُوا قِبْلَتَكَۚ وَمَٓا اَنْتَ بِتَابِـعٍ قِبْلَتَهُمْۚ وَمَا بَعْضُهُمْ بِتَابِـعٍ قِبْلَةَ بَعْضٍؕ وَلَئِنِ اتَّبَعْتَ اَهْوَٓاءَهُمْ مِنْ بَعْدِ مَا جَٓاءَكَ مِنَ الْعِلْمِۙ اِنَّكَ اِذاً لَمِنَ الظَّالِمٖينَۘ
                                                    ﴿١٤٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/153/146-147-ayet-tefsiri,"اَلَّذٖينَ اٰتَيْنَاهُمُ الْكِتَابَ يَعْرِفُونَهُ كَمَا يَعْرِفُونَ اَبْنَٓاءَهُمْؕ وَاِنَّ فَرٖيقاً مِنْهُمْ لَيَكْتُمُونَ الْحَقَّ وَهُمْ يَعْلَمُونَ
                                                    ﴿١٤٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/153/146-147-ayet-tefsiri,"اَلْحَقُّ مِنْ رَبِّكَ فَلَا تَكُونَنَّ مِنَ الْمُمْتَرٖينَࣖ
                                                    ﴿١٤٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/155/148-ayet-tefsiri,"وَلِكُلٍّ وِجْهَةٌ هُوَ مُوَلّٖيهَا فَاسْتَبِقُوا الْخَيْرَاتِؕ اَيْنَ مَا تَكُونُوا يَأْتِ بِكُمُ اللّٰهُ جَمٖيعاًؕ اِنَّ اللّٰهَ عَلٰى كُلِّ شَيْءٍ قَدٖيرٌ
                                                    ﴿١٤٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/156/149-150-ayet-tefsiri,"وَمِنْ حَيْثُ خَرَجْتَ فَوَلِّ وَجْهَكَ شَطْرَ الْمَسْجِدِ الْحَرَامِؕ وَاِنَّهُ لَلْحَقُّ مِنْ رَبِّكَؕ وَمَا اللّٰهُ بِغَافِلٍ عَمَّا تَعْمَلُونَ
                                                    ﴿١٤٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/156/149-150-ayet-tefsiri,"وَمِنْ حَيْثُ خَرَجْتَ فَوَلِّ وَجْهَكَ شَطْرَ الْمَسْجِدِ الْحَرَامِؕ وَحَيْثُ مَا كُنْتُمْ فَوَلُّوا وُجُوهَكُمْ شَطْرَهُۙ لِئَلَّا يَكُونَ لِلنَّاسِ عَلَيْكُمْ حُجَّةٌࣗ اِلَّا الَّذٖينَ ظَلَمُوا مِنْهُمْ فَلَا تَخْشَوْهُمْ وَاخْشَوْنٖي وَلِاُتِمَّ نِعْمَتٖي عَلَيْكُمْ وَلَعَلَّكُمْ تَهْتَدُونَۙ
                                                    ﴿١٥٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/158/151-ayet-tefsiri,"كَمَٓا اَرْسَلْنَا فٖيكُمْ رَسُولاً مِنْكُمْ يَتْلُوا عَلَيْكُمْ اٰيَاتِنَا وَيُزَكّٖيكُمْ وَيُعَلِّمُكُمُ الْكِتَابَ وَالْحِكْمَةَ وَيُعَلِّمُكُمْ مَا لَمْ تَكُونُوا تَعْلَمُونَؕ
                                                    ﴿١٥١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/159/152-ayet-tefsiri,"فَاذْكُرُونٖٓي اَذْكُرْكُمْ وَاشْكُرُوا لٖي وَلَا تَكْفُرُونِࣖ
                                                    ﴿١٥٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/160/153-ayet-tefsiri,"يَٓا اَيُّهَا الَّذٖينَ اٰمَنُوا اسْتَعٖينُوا بِالصَّبْرِ وَالصَّلٰوةِؕ اِنَّ اللّٰهَ مَعَ الصَّابِرٖينَ
                                                    ﴿١٥٣﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/161/154-ayet-tefsiri,"وَلَا تَقُولُوا لِمَنْ يُقْتَلُ فٖي سَبٖيلِ اللّٰهِ اَمْوَاتٌؕ بَلْ اَحْيَٓاءٌ وَلٰكِنْ لَا تَشْعُرُونَ
                                                    ﴿١٥٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/162/155-157-ayet-tefsiri,"وَلَنَبْلُوَنَّكُمْ بِشَيْءٍ مِنَ الْخَوْفِ وَالْجُوعِ وَنَقْصٍ مِنَ الْاَمْوَالِ وَالْاَنْفُسِ وَالثَّمَرَاتِؕ وَبَشِّرِ الصَّابِرٖينَۙ
                                                    ﴿١٥٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/162/155-157-ayet-tefsiri,"اَلَّذٖينَ اِذَٓا اَصَابَتْهُمْ مُصٖيبَةٌۙ قَالُٓوا اِنَّا لِلّٰهِ وَاِنَّٓا اِلَيْهِ رَاجِعُونَؕ
                                                    ﴿١٥٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/162/155-157-ayet-tefsiri,"اُو۬لٰٓئِكَ عَلَيْهِمْ صَلَوَاتٌ مِنْ رَبِّهِمْ وَرَحْمَةٌ وَاُو۬لٰٓئِكَ هُمُ الْمُهْتَدُونَ
                                                    ﴿١٥٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/165/158-ayet-tefsiri,"اِنَّ الصَّفَا وَالْمَرْوَةَ مِنْ شَعَٓائِرِ اللّٰهِۚ فَمَنْ حَجَّ الْبَيْتَ اَوِ اعْتَمَرَ فَلَا جُنَاحَ عَلَيْهِ اَنْ يَطَّوَّفَ بِهِمَاؕ وَمَنْ تَطَوَّعَ خَيْراًۙ فَاِنَّ اللّٰهَ شَاكِرٌ عَلٖيمٌ
                                                    ﴿١٥٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/166/159-ayet-tefsiri,"اِنَّ الَّذٖينَ يَكْتُمُونَ مَٓا اَنْزَلْنَا مِنَ الْبَيِّنَاتِ وَالْهُدٰى مِنْ بَعْدِ مَا بَيَّنَّاهُ لِلنَّاسِ فِي الْكِتَابِۙ اُو۬لٰٓئِكَ يَلْعَنُهُمُ اللّٰهُ وَيَلْعَنُهُمُ اللَّاعِنُونَۙ
                                                    ﴿١٥٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/167/160-162-ayet-tefsiri,"اِلَّا الَّذٖينَ تَابُوا وَاَصْلَحُوا وَبَيَّنُوا فَاُو۬لٰٓئِكَ اَتُوبُ عَلَيْهِمْۚ وَاَنَا التَّوَّابُ الرَّحٖيمُ
                                                    ﴿١٦٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/167/160-162-ayet-tefsiri,"اِنَّ الَّذٖينَ كَفَرُوا وَمَاتُوا وَهُمْ كُفَّارٌ اُو۬لٰٓئِكَ عَلَيْهِمْ لَعْنَةُ اللّٰهِ وَالْمَلٰٓئِكَةِ وَالنَّاسِ اَجْمَعٖينَۙ
                                                    ﴿١٦١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/167/160-162-ayet-tefsiri,"خَالِدٖينَ فٖيهَاۚ لَا يُخَفَّفُ عَنْهُمُ الْعَذَابُ وَلَا هُمْ يُنْظَرُونَ
                                                    ﴿١٦٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/170/163-ayet-tefsiri,"وَاِلٰهُكُمْ اِلٰهٌ وَاحِدٌۚ لَٓا اِلٰهَ اِلَّا هُوَ الرَّحْمٰنُ الرَّحٖيمُࣖ
                                                    ﴿١٦٣﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/171/164-ayet-tefsiri,"اِنَّ فٖي خَلْقِ السَّمٰوَاتِ وَالْاَرْضِ وَاخْتِلَافِ الَّيْلِ وَالنَّهَارِ وَالْفُلْكِ الَّتٖي تَجْرٖي فِي الْبَحْرِ بِمَا يَنْفَعُ النَّاسَ وَمَٓا اَنْزَلَ اللّٰهُ مِنَ السَّمَٓاءِ مِنْ مَٓاءٍ فَاَحْيَا بِهِ الْاَرْضَ بَعْدَ مَوْتِهَا وَبَثَّ فٖيهَا مِنْ كُلِّ دَٓابَّةٍࣕ وَتَصْرٖيفِ الرِّيَاحِ وَالسَّحَابِ الْمُسَخَّرِ بَيْنَ السَّمَٓاءِ وَالْاَرْضِ لَاٰيَاتٍ لِقَوْمٍ يَعْقِلُونَ
                                                    ﴿١٦٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/172/165-167-ayet-tefsiri,"وَمِنَ النَّاسِ مَنْ يَتَّخِذُ مِنْ دُونِ اللّٰهِ اَنْدَاداً يُحِبُّونَهُمْ كَحُبِّ اللّٰهِؕ وَالَّذٖينَ اٰمَنُٓوا اَشَدُّ حُباًّ لِلّٰهِؕ وَلَوْ يَرَى الَّذٖينَ ظَلَمُٓوا اِذْ يَرَوْنَ الْعَذَابَۙ اَنَّ الْقُوَّةَ لِلّٰهِ جَمٖيعاًۙ وَاَنَّ اللّٰهَ شَدٖيدُ الْعَذَابِ
                                                    ﴿١٦٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/172/165-167-ayet-tefsiri,"اِذْ تَبَرَّاَ الَّذٖينَ اتُّبِعُوا مِنَ الَّذٖينَ اتَّبَعُوا وَرَاَوُا الْعَذَابَ وَتَقَطَّعَتْ بِهِمُ الْاَسْبَابُ
                                                    ﴿١٦٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/172/165-167-ayet-tefsiri,"وَقَالَ الَّذٖينَ اتَّبَعُوا لَوْ اَنَّ لَنَا كَرَّةً فَنَتَبَرَّاَ مِنْهُمْ كَمَا تَبَرَّؤُ۫ا مِنَّاؕ كَذٰلِكَ يُرٖيهِمُ اللّٰهُ اَعْمَالَهُمْ حَسَرَاتٍ عَلَيْهِمْؕ وَمَا هُمْ بِخَارِجٖينَ مِنَ النَّارِࣖ
                                                    ﴿١٦٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/175/168-169-ayet-tefsiri,"يَٓا اَيُّهَا النَّاسُ كُلُوا مِمَّا فِي الْاَرْضِ حَـلَالاً طَـيِّباًؗ وَلَا تَتَّبِعُوا خُطُوَاتِ الشَّيْطَانِؕ اِنَّهُ لَكُمْ عَدُوٌّ مُبٖينٌ
                                                    ﴿١٦٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/175/168-169-ayet-tefsiri,"اِنَّمَا يَأْمُرُكُمْ بِالسُّٓوءِ وَالْفَحْشَٓاءِ وَاَنْ تَقُولُوا عَلَى اللّٰهِ مَا لَا تَعْلَمُونَ
                                                    ﴿١٦٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/177/170-ayet-tefsiri,"وَاِذَا قٖيلَ لَهُمُ اتَّبِعُوا مَٓا اَنْزَلَ اللّٰهُ قَالُوا بَلْ نَـتَّبِـعُ مَٓا اَلْفَيْنَا عَلَيْهِ اٰبَٓاءَنَاؕ اَوَلَوْ كَانَ اٰبَٓاؤُ۬هُمْ لَا يَعْقِلُونَ شَيْـٔاً وَلَا يَهْتَدُونَ
                                                    ﴿١٧٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/178/171-ayet-tefsiri,"وَمَثَلُ الَّذٖينَ كَفَرُوا كَمَثَلِ الَّذٖي يَنْعِقُ بِمَا لَا يَسْمَعُ اِلَّا دُعَٓاءً وَنِدَٓاءًؕ صُمٌّ بُكْمٌ عُمْيٌ فَهُمْ لَا يَعْقِلُونَ
                                                    ﴿١٧١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/179/172-ayet-tefsiri,"يَٓا اَيُّهَا الَّذٖينَ اٰمَنُوا كُلُوا مِنْ طَيِّبَاتِ مَا رَزَقْنَاكُمْ وَاشْكُرُوا لِلّٰهِ اِنْ كُنْتُمْ اِيَّاهُ تَعْبُدُونَ
                                                    ﴿١٧٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/180/173-ayet-tefsiri,"اِنَّمَا حَرَّمَ عَلَيْكُمُ الْمَيْتَةَ وَالدَّمَ وَلَحْمَ الْخِنْزٖيرِ وَمَٓا اُهِلَّ بِهٖ لِغَيْرِ اللّٰهِۚ فَمَنِ اضْطُرَّ غَيْرَ بَاغٍ وَلَا عَادٍ فَلَٓا اِثْمَ عَلَيْهِؕ اِنَّ اللّٰهَ غَفُورٌ رَحٖيمٌ
                                                    ﴿١٧٣﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/181/174-175-ayet-tefsiri,"اِنَّ الَّذٖينَ يَكْتُمُونَ مَٓا اَنْزَلَ اللّٰهُ مِنَ الْكِتَابِ وَيَشْتَرُونَ بِهٖ ثَمَناً قَلٖيلاًۙ اُو۬لٰٓئِكَ مَا يَأْكُلُونَ فٖي بُطُونِهِمْ اِلَّا النَّارَ وَلَا يُكَلِّمُهُمُ اللّٰهُ يَوْمَ الْقِيٰمَةِ وَلَا يُزَكّٖيهِمْۚ وَلَهُمْ عَذَابٌ اَلٖيمٌ
                                                    ﴿١٧٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/181/174-175-ayet-tefsiri,"اُو۬لٰٓئِكَ الَّذٖينَ اشْتَرَوُا الضَّلَالَةَ بِالْهُدٰى وَالْعَذَابَ بِالْمَغْفِرَةِۚ فَمَٓا اَصْبَرَهُمْ عَلَى النَّارِ
                                                    ﴿١٧٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/183/176-ayet-tefsiri,"ذٰلِكَ بِاَنَّ اللّٰهَ نَزَّلَ الْكِتَابَ بِالْحَقِّؕ وَاِنَّ الَّذٖينَ اخْتَلَفُوا فِي الْكِتَابِ لَفٖي شِقَاقٍ بَعٖيدٍࣖ
                                                    ﴿١٧٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/184/177-ayet-tefsiri,"لَيْسَ الْبِرَّ اَنْ تُوَلُّوا وُجُوهَكُمْ قِبَلَ الْمَشْرِقِ وَالْمَغْرِبِ وَلٰكِنَّ الْبِرَّ مَنْ اٰمَنَ بِاللّٰهِ وَالْيَوْمِ الْاٰخِرِ وَالْمَلٰٓئِكَةِ وَالْكِتَابِ وَالنَّبِيّٖنَۚ وَاٰتَى الْمَالَ عَلٰى حُبِّهٖ ذَوِي الْقُرْبٰى وَالْيَتَامٰى وَالْمَسَاكٖينَ وَابْنَ السَّبٖيلِ وَالسَّٓائِلٖينَ وَفِي الرِّقَابِۚ وَاَقَامَ الصَّلٰوةَ وَاٰتَى الزَّكٰوةَۚ وَالْمُوفُونَ بِعَهْدِهِمْ اِذَا عَاهَدُواۚ وَالصَّابِرٖينَ فِي الْبَأْسَٓاءِ وَالضَّرَّٓاءِ وَحٖينَ الْبَأْسِؕ اُو۬لٰٓئِكَ الَّذٖينَ صَدَقُواؕ وَاُو۬لٰٓئِكَ هُمُ الْمُتَّقُونَ
                                                    ﴿١٧٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/185/178-ayet-tefsiri,"يَٓا اَيُّهَا الَّذٖينَ اٰمَنُوا كُتِبَ عَلَيْكُمُ الْقِصَاصُ فِي الْقَتْلٰىؕ اَلْحُرُّ بِالْحُرِّ وَالْعَبْدُ بِالْعَبْدِ وَالْاُنْثٰى بِالْاُنْثٰىؕ فَمَنْ عُفِيَ لَهُ مِنْ اَخٖيهِ شَيْءٌ فَاتِّبَاعٌ بِالْمَعْرُوفِ وَاَدَٓاءٌ اِلَيْهِ بِاِحْسَانٍؕ ذٰلِكَ تَخْفٖيفٌ مِنْ رَبِّكُمْ وَرَحْمَةٌؕ فَمَنِ اعْتَدٰى بَعْدَ ذٰلِكَ فَلَهُ عَذَابٌ اَلٖيمٌ
                                                    ﴿١٧٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/186/179-ayet-tefsiri,"وَلَكُمْ فِي الْقِصَاصِ حَيٰوةٌ يَٓا اُو۬لِي الْاَلْبَابِ لَعَلَّكُمْ تَتَّقُونَ
                                                    ﴿١٧٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/187/180-ayet-tefsiri,"كُتِبَ عَلَيْكُمْ اِذَا حَضَرَ اَحَدَكُمُ الْمَوْتُ اِنْ تَرَكَ خَيْراًۚ اَلْوَصِيَّةُ لِلْوَالِدَيْنِ وَالْاَقْرَبٖينَ بِالْمَعْرُوفِۚ حَقاًّ عَلَى الْمُتَّقٖينَؕ
                                                    ﴿١٨٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/188/181-182-ayet-tefsiri,"فَمَنْ بَدَّلَهُ بَعْدَ مَا سَمِعَهُ فَاِنَّمَٓا اِثْمُهُ عَلَى الَّذٖينَ يُبَدِّلُونَهُؕ اِنَّ اللّٰهَ سَمٖيعٌ عَلٖيمٌؕ
                                                    ﴿١٨١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/188/181-182-ayet-tefsiri,"فَمَنْ خَافَ مِنْ مُوصٍ جَنَفاً اَوْ اِثْماً فَاَصْلَحَ بَيْنَهُمْ فَلَٓا اِثْمَ عَلَيْهِؕ اِنَّ اللّٰهَ غَفُورٌ رَحٖيمٌࣖ
                                                    ﴿١٨٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/190/183-184-ayet-tefsiri,"يَٓا اَيُّهَا الَّذٖينَ اٰمَنُوا كُتِبَ عَلَيْكُمُ الصِّيَامُ كَمَا كُتِبَ عَلَى الَّذٖينَ مِنْ قَبْلِكُمْ لَعَلَّكُمْ تَتَّقُونَۙ
                                                    ﴿١٨٣﴾"
