ayet_url,ayet,meal
https://kuran.diyanet.gov.tr/tefsir/%C5%9Euar%C3%A2-suresi/3142/210-213-ayet-tefsiri,"وَمَا تَنَزَّلَتْ بِهِ الشَّيَاطٖينُ
                                                    ﴿٢١٠﴾


                                                    وَمَا يَنْبَغٖي لَهُمْ وَمَا يَسْتَطٖيعُونَؕ
                                                    ﴿٢١١﴾


                                                    اِنَّهُمْ عَنِ السَّمْعِ لَمَعْزُولُونَؕ
                                                    ﴿٢١٢﴾


                                                    فَلَا تَدْعُ مَعَ اللّٰهِ اِلٰهاً اٰخَرَ فَتَكُونَ مِنَ الْمُعَذَّبٖينَۚ
                                                    ﴿٢١٣﴾","﴾210-211﴿

Onu (ilâhî öğüdü) şeytanlar indirmedi. Bu onların yapacağı iş değildir, zaten buna güçleri de yetmez.                                        
 ﴾212﴿

Şüphesiz onlar, vahyi işitmekten kesinlikle uzak tutulmuşlardır.                                        
 ﴾213﴿

O halde sakın Allah ile birlikte başka tanrıya kulluk edip yalvarma, sonra cezaya çarptırılanlardan olursun!"
https://kuran.diyanet.gov.tr/tefsir/%C5%9Euar%C3%A2-suresi/3146/214-220-ayet-tefsiri,"وَاَنْذِرْ عَشٖيرَتَكَ الْاَقْرَبٖينَۙ
                                                    ﴿٢١٤﴾


                                                    وَاخْفِضْ جَنَاحَكَ لِمَنِ اتَّـبَعَكَ مِنَ الْمُؤْمِنٖينَۚ
                                                    ﴿٢١٥﴾


                                                    فَاِنْ عَصَوْكَ فَقُلْ اِنّٖي بَرٖٓيءٌ مِمَّا تَعْمَلُونَۚ
                                                    ﴿٢١٦﴾


                                                    وَتَوَكَّلْ عَلَى الْعَزٖيزِ الرَّحٖيمِۙ
                                                    ﴿٢١٧﴾


                                                    اَلَّذٖي يَرٰيكَ حٖينَ تَقُومُۙ
                                                    ﴿٢١٨﴾


                                                    وَتَقَلُّبَكَ فِي السَّاجِدٖينَ
                                                    ﴿٢١٩﴾


                                                    اِنَّهُ هُوَ السَّمٖيعُ الْعَلٖيمُ
                                                    ﴿٢٢٠﴾","﴾214﴿

Yakın akrabanı da uyar.                                        
 ﴾215﴿

Sana uyan müminlere kol kanat ger.                                        
 ﴾216﴿

Şayet sana karşı gelirlerse de ki: “Ben sizin yaptıklarınızdan kesinlikle uzağım.”                                        
 ﴾217-219﴿

Sen, O, mutlak güçlü ve engin merhamet sahibi olan, huzurunda durduğun ve secde edenler içinde halden hale girdiğin zaman seni gören Allah’a güvenip dayan.                                        
 ﴾220﴿

Her şeyi işiten, bilen O’dur."
https://kuran.diyanet.gov.tr/tefsir/%C5%9Euar%C3%A2-suresi/3153/221-223-ayet-tefsiri,"هَلْ اُنَبِّئُكُمْ عَلٰى مَنْ تَنَزَّلُ الشَّيَاطٖينُؕ
                                                    ﴿٢٢١﴾


                                                    تَنَزَّلُ عَلٰى كُلِّ اَفَّاكٍ اَثٖيمٍۙ
                                                    ﴿٢٢٢﴾


                                                    يُلْقُونَ السَّمْعَ وَاَكْثَرُهُمْ كَاذِبُونَؕ
                                                    ﴿٢٢٣﴾","﴾221﴿

Şeytanların kime ineceğini size haber vereyim mi?                                        
 ﴾222﴿

Onlar günaha, iftiraya düşkün olan herkese inerler (onlara kötülüğü telkin ederler).                                        
 ﴾223﴿

Bunlar, (şeytanlara) kulak verirler, çoğu da yalancıdır."
https://kuran.diyanet.gov.tr/tefsir/%C5%9Euar%C3%A2-suresi/3156/224-227-ayet-tefsiri,"وَالشُّعَرَٓاءُ يَتَّبِعُهُمُ الْغَاوُ۫نَؕ
                                                    ﴿٢٢٤﴾


                                                    اَلَمْ تَرَ اَنَّهُمْ فٖي كُلِّ وَادٍ يَهٖيمُونَۙ
                                                    ﴿٢٢٥﴾


                                                    وَاَنَّهُمْ يَقُولُونَ مَا لَا يَفْعَلُونَۙ
                                                    ﴿٢٢٦﴾


                                                    اِلَّا الَّذٖينَ اٰمَنُوا وَعَمِلُوا الصَّالِحَاتِ وَذَكَرُوا اللّٰهَ كَثٖيراً وَانْتَصَرُوا مِنْ بَعْدِ مَا ظُلِمُواؕ وَسَيَعْلَمُ الَّذٖينَ ظَلَمُٓوا اَيَّ مُنْقَلَبٍ يَنْقَلِبُونَ
                                                    ﴿٢٢٧﴾","﴾224﴿

Şairlere gelince, onlara da yoldan sapanlar uyar.                                        
 ﴾225-226﴿

Onların her vadide şaşkın şaşkın dolaştıklarını ve gerçekte yapmadıkları şeyleri söylediklerini görmez misin?                                        
 ﴾227﴿

Ancak iman edip dünya ve âhiret için yararlı işler yapanlar, Allah’ı çokça ananlar ve haksızlığa uğratıldıktan sonra kendilerini savunanlar başkadır. Haksızlık edenler, neye nasıl dönüşeceklerini (başlarına nelerin geleceğini) yakında görecekler."
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3160/1-3-ayet-tefsiri,"طٰسٓࣞ تِلْكَ اٰيَاتُ الْقُرْاٰنِ وَكِتَابٍ مُبٖينٍۙ
                                                    ﴿١﴾


                                                    هُدًى وَبُشْرٰى لِلْمُؤْمِنٖينَۙ
                                                    ﴿٢﴾


                                                    اَلَّذٖينَ يُقٖيمُونَ الصَّلٰوةَ وَيُؤْتُونَ الزَّكٰوةَ وَهُمْ بِالْاٰخِرَةِ هُمْ يُوقِنُونَ
                                                    ﴿٣﴾","﴾1﴿

Tâ-sîn. Bunlar Kur’an’ın, gerçekleri açıklayan kitabın âyetleridir;                                        
 ﴾2-3﴿

Namazı kılan, zekâtı veren ve âhirete kesin bir şekilde iman eden müminler için bir hidayet rehberi ve bir müjdedir."
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3163/4-6-ayet-tefsiri,"اِنَّ الَّذٖينَ لَا يُؤْمِنُونَ بِالْاٰخِرَةِ زَيَّنَّا لَهُمْ اَعْمَالَهُمْ فَهُمْ يَعْمَهُونَؕ
                                                    ﴿٤﴾


                                                    اُو۬لٰٓئِكَ الَّذٖينَ لَهُمْ سُٓوءُ الْعَذَابِ وَهُمْ فِي الْاٰخِرَةِ هُمُ الْاَخْسَرُونَ
                                                    ﴿٥﴾


                                                    وَاِنَّكَ لَتُلَقَّى الْقُرْاٰنَ مِنْ لَدُنْ حَكٖيمٍ عَلٖيمٍ
                                                    ﴿٦﴾","﴾4﴿

Âhirete inanmayanların yapıp ettiklerini şüphesiz kendilerine güzel göstermiş olduk; bu yüzden şuursuzca eğlenip dururlar.                                        
 ﴾5﴿

İşte en ağır cezayı hak edenler bunlardır; âhirette en çok ziyana uğrayacak olanlar da yine bunlardır.                                        
 ﴾6﴿

Şüphesiz ki bu Kur’an sana ilim ve hikmet sahibi Allah tarafından verilmektedir."
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3166/7-14-ayet-tefsiri,"اِذْ قَالَ مُوسٰى لِاَهْلِهٖٓ اِنّٖٓي اٰنَسْتُ نَاراًؕ سَاٰتٖيكُمْ مِنْهَا بِخَبَرٍ اَوْ اٰتٖيكُمْ بِشِهَابٍ قَبَسٍ لَعَلَّكُمْ تَصْطَلُونَ
                                                    ﴿٧﴾


                                                    فَلَمَّا جَٓاءَهَا نُودِيَ اَنْ بُورِكَ مَنْ فِي النَّارِ وَمَنْ حَوْلَهَاؕ وَسُبْحَانَ اللّٰهِ رَبِّ الْعَالَمٖينَ
                                                    ﴿٨﴾


                                                    يَا مُوسٰٓى اِنَّـهُٓ اَنَا اللّٰهُ الْعَزٖيزُ الْحَكٖيمُۙ
                                                    ﴿٩﴾


                                                    وَاَلْقِ عَصَاكَؕ فَلَمَّا رَاٰهَا تَهْتَزُّ كَاَنَّهَا جَٓانٌّ وَلّٰى مُدْبِراً وَلَمْ يُعَقِّبْؕ يَا مُوسٰى لَا تَخَفْ اِنّٖي لَا يَخَافُ لَدَيَّ الْمُرْسَلُونَࣗ
                                                    ﴿١٠﴾


                                                    اِلَّا مَنْ ظَلَمَ ثُمَّ بَدَّلَ حُسْناً بَعْدَ سُٓوءٍ فَاِنّٖي غَفُورٌ رَحٖيمٌ
                                                    ﴿١١﴾


                                                    وَاَدْخِلْ يَدَكَ فٖي جَيْبِكَ تَخْرُجْ بَيْضَٓاءَ مِنْ غَيْرِ سُٓوءٍ فٖي تِسْعِ اٰيَاتٍ اِلٰى فِرْعَوْنَ وَقَوْمِهٖؕ اِنَّهُمْ كَانُوا قَوْماً فَاسِقٖينَ
                                                    ﴿١٢﴾


                                                    فَلَمَّا جَٓاءَتْهُمْ اٰيَاتُنَا مُبْصِرَةً قَالُوا هٰذَا سِحْرٌ مُبٖينٌۚ
                                                    ﴿١٣﴾


                                                    وَجَحَدُوا بِهَا وَاسْتَيْقَنَتْهَٓا اَنْفُسُهُمْ ظُلْماً وَعُلُواًّؕ فَانْظُرْ كَيْفَ كَانَ عَاقِبَةُ الْمُفْسِدٖينَࣖ
                                                    ﴿١٤﴾","﴾7﴿

Bir zamanlar Mûsâ, ailesine, “(Şu uzakta) bir ateş bulunduğunu farkettim. Size oradan bir haber ya da ısınmanız için ondan bir parça kor getireceğim” demişti.                                        
 ﴾8﴿

Oraya geldiğinde ona şöyle seslenildi: “Ateşin yanındaki ve çevresindekiler mübarek kılınmıştır! Âlemlerin rabbi olan Allah, her türlü noksanlıktan uzaktır!”                                        
 ﴾9﴿

“Ey Mûsâ! Şüphesiz ben mutlak galip ve hikmet sahibi olan Allahım!                                        
 ﴾10﴿

Asânı yere at!” Mûsâ atıp da onu yılan gibi kımıldanır görünce arkasına bakmadan dönüp kaçtı. (Allah buyurdu ki:) “Ey Mûsâ! Korkma, benim huzurumda peygamberler korkmaz;                                        
 ﴾11﴿

Ancak haksızlığa sapan korkar; o da işlediği bir kötülük yerine bir iyilik ederse bilsin ki ben çok bağışlayıcıyım, çok merhametliyim.                                        
 ﴾12﴿

Şimdi elini koynuna sok da kusursuz bembeyaz olarak çıksın. Dokuz mûcize ile Firavun ve kavmine git. Çünkü onlar yoldan çıkmış bir kavim oldular.”                                        
 ﴾13﴿

Mûcizelerimiz onların gözleri önüne serilince, “Bu, düpedüz bir sihirdir” dediler.                                        
 ﴾14﴿

Mûcizeleri açık ve kesin olarak görüp idrak ettikleri halde zulüm ve kibirlerinden ötürü onları inkâr ettiler. Bozguncuların sonunun nice olduğuna bir bak!"
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3174/15-ayet-tefsiri,"وَلَقَدْ اٰتَيْنَا دَاوُ۫دَ وَسُلَيْمٰنَ عِلْماًۚ وَقَالَا الْحَمْدُ لِلّٰهِ الَّذٖي فَضَّلَنَا عَلٰى كَثٖيرٍ مِنْ عِبَادِهِ الْمُؤْمِنٖينَ
                                                    ﴿١٥﴾","﴾15﴿

Şüphesiz biz Dâvûd’a ve Süleyman’a da bir ilim verdik. “Bizi mümin kullarının birçoğundan üstün kılan Allah’a hamdolsun!” dediler."
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3175/16-ayet-tefsiri,"وَوَرِثَ سُلَيْمٰنُ دَاوُ۫دَ وَقَالَ يَٓا اَيُّهَا النَّاسُ عُلِّمْنَا مَنْطِقَ الطَّيْرِ وَاُو۫تٖينَا مِنْ كُلِّ شَيْءٍؕ اِنَّ هٰذَا لَهُوَ الْفَضْلُ الْمُبٖينُ
                                                    ﴿١٦﴾","﴾16﴿

Süleyman Dâvûd’un yerine geçti. Dedi ki: “Ey insanlar! Bize kuş dili öğretildi ve bize her şeyden gerektiği kadar verildi. Doğrusu bu apaçık bir lutuftur.”"
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3176/17-30-ayet-tefsiri,"وَحُشِرَ لِسُلَيْمٰنَ جُنُودُهُ مِنَ الْجِنِّ وَالْاِنْسِ وَالطَّيْرِ فَهُمْ يُوزَعُونَ
                                                    ﴿١٧﴾


                                                    حَتّٰٓى اِذَٓا اَتَوْا عَلٰى وَادِ النَّمْلِۙ قَالَتْ نَمْلَةٌ يَٓا اَيُّهَا النَّمْلُ ادْخُلُوا مَسَاكِنَكُمْۚ لَا يَحْطِمَنَّكُمْ سُلَيْمٰنُ وَجُنُودُهُۙ وَهُمْ لَا يَشْعُرُونَ
                                                    ﴿١٨﴾


                                                    فَتَبَسَّمَ ضَاحِكاً مِنْ قَوْلِهَا وَقَالَ رَبِّ اَوْزِعْنٖٓي اَنْ اَشْكُرَ نِعْمَتَكَ الَّتٖٓي اَنْعَمْتَ عَلَيَّ وَعَلٰى وَالِدَيَّ وَاَنْ اَعْمَلَ صَالِحاً تَرْضٰيهُ وَاَدْخِلْنٖي بِرَحْمَتِكَ فٖي عِبَادِكَ الصَّالِحٖينَ
                                                    ﴿١٩﴾


                                                    وَتَفَقَّدَ الطَّيْرَ فَقَالَ مَا لِيَ لَٓا اَرَى الْهُدْهُدَؗ اَمْ كَانَ مِنَ الْغَٓائِبٖينَ
                                                    ﴿٢٠﴾


                                                    لَاُعَذِّبَنَّهُ عَذَاباً شَدٖيداً اَوْ لَا۬اَذْبَحَنَّهُٓ اَوْ لَيَأْتِيَنّٖي بِسُلْطَانٍ مُبٖينٍ
                                                    ﴿٢١﴾


                                                    فَمَكَثَ غَيْرَ بَعٖيدٍ فَقَالَ اَحَطْتُ بِمَا لَمْ تُحِطْ بِهٖ وَجِئْتُكَ مِنْ سَبَأٍ بِنَبَأٍ يَقٖينٍ
                                                    ﴿٢٢﴾


                                                    اِنّٖي وَجَدْتُ امْرَاَةً تَمْلِكُهُمْ وَاُو۫تِيَتْ مِنْ كُلِّ شَيْءٍ وَلَهَا عَرْشٌ عَظٖيمٌ
                                                    ﴿٢٣﴾


                                                    وَجَدْتُهَا وَقَوْمَهَا يَسْجُدُونَ لِلشَّمْسِ مِنْ دُونِ اللّٰهِ وَزَيَّنَ لَهُمُ الشَّيْطَانُ اَعْمَالَهُمْ فَصَدَّهُمْ عَنِ السَّبٖيلِ فَهُمْ لَا يَهْتَدُونَۙ
                                                    ﴿٢٤﴾


                                                    اَلَّا يَسْجُدُوا لِلّٰهِ الَّذٖي يُخْرِجُ الْخَبْءَ فِي السَّمٰوَاتِ وَالْاَرْضِ وَيَعْلَمُ مَا تُخْفُونَ وَمَا تُعْلِنُونَ
                                                    ﴿٢٥﴾


                                                    اَللّٰهُ لَٓا اِلٰهَ اِلَّا هُوَ رَبُّ الْعَرْشِ الْعَظٖيمِ
                                                    ﴿٢٦﴾


                                                    قَالَ سَنَنْظُرُ اَصَدَقْتَ اَمْ كُنْتَ مِنَ الْكَاذِبٖينَ
                                                    ﴿٢٧﴾


                                                    اِذْهَبْ بِكِتَابٖي هٰذَا فَاَلْقِهْ اِلَيْهِمْ ثُمَّ تَوَلَّ عَنْهُمْ فَانْظُرْ مَاذَا يَرْجِعُونَ
                                                    ﴿٢٨﴾


                                                    قَالَتْ يَٓا اَيُّهَا الْمَلَؤُ۬ا اِنّٖٓي اُلْقِيَ اِلَيَّ كِتَابٌ كَرٖيمٌ
                                                    ﴿٢٩﴾


                                                    اِنَّهُ مِنْ سُلَيْمٰنَ وَاِنَّهُ بِسْمِ اللّٰهِ الرَّحْمٰنِ الرَّحٖيمِۙ
                                                    ﴿٣٠﴾","﴾17﴿

Bir zaman cinlerden, insanlardan ve kuşlardan oluşan orduları Süleyman’ın emrinde toplanmış, birlikte sevk ve idare ediliyordu.                                        
 ﴾18﴿

Nihayet Karınca vadisine geldiklerinde, bir karınca şöyle dedi: “Ey karıncalar! Yuvalarınıza girin; aman, Süleyman ve ordusu farkına varmadan sizi ezmesin!”                                        
 ﴾19﴿

Onun bu sözünden dolayı Süleyman neşeyle gülümsedi ve “Ey rabbim!” dedi, “Gerek bana gerekse anne babama verdiğin nimete şükretmeye ve hoşnut olacağın iyi işler yapmaya beni muvaffak kıl. Rahmetinle beni iyi kullarının arasına kat!”                                        
 ﴾20﴿

Süleyman kuşları gözden geçirdi ve “Hüdhüdü niçin göremiyorum; yoksa kayıplara mı karıştı?” diye sordu.                                        
 ﴾21﴿

“Ya bana açık bir gerekçe getirir veya onu şiddetle cezalandırırım ya da onu ­boğazlarım!”                                        
 ﴾22﴿

Çok geçmeden hüdhüd gelip dedi ki: “Ben, senin bilmediğin bir şeyi öğrendim. Sebe’ halkından sana kesin bir bilgi getirdim.”                                        
 ﴾23﴿

“Onları bir kadın hükümdarın yönettiğini gördüm; kendisine her imkân verilmiş; bir de muhteşem tahtı var.                                        
 ﴾24﴿

Ancak onun ve halkının Allah’ı bırakıp güneşe taptıklarını da gördüm. Şeytan onlara yaptıklarını güzel göstermiş, böylece onları yoldan alıkoymuş; bu yüzden doğru yolu bulamıyorlar.                                        
 ﴾25﴿

(Şeytan bunu) göklerde ve yerde gizli olanı açığa çıkaran, gizlediğinizi ve açıkladığınızı bilen Allah’a secde etmesinler, diye yapmış.                                        
 ﴾26﴿

Oysa büyük arşın sahibi olan Allah’tan başka tanrı yoktur.”                                        
 ﴾27﴿

Süleyman da, “Doğru mu söylüyorsun yoksa yalancılardan biri misin, göreceğiz.                                        
 ﴾28﴿

Şu mektubumu götür, önlerine bırak, sonra onların yanından çekil de ne sonuca varacaklarına bak.”                                        
 ﴾29﴿

Sebe melikesi (adamlarına) şöyle dedi: “Beyler! Bana çok önemli bir mektup gönderilmiş!                                        
 ﴾30﴿

Mektup Süleyman’dan gelmekte, rahmân ve rahîm olan Allah’ın adıyla ­başlamaktadır;"
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3190/31-ayet-tefsiri,"اَلَّا تَعْلُوا عَلَيَّ وَأْتُونٖي مُسْلِمٖينَࣖ
                                                    ﴿٣١﴾","﴾31﴿

‘Bana üstünlük taslamayın, gelip bana teslim olun’ denilmektedir.”"
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3191/32-35-ayet-tefsiri,"قَالَتْ يَٓا اَيُّهَا الْمَلَؤُ۬ا اَفْتُونٖي فٖٓي اَمْرٖيۚ مَا كُنْتُ قَاطِعَةً اَمْراً حَتّٰى تَشْهَدُونِ
                                                    ﴿٣٢﴾


                                                    قَالُوا نَحْنُ اُو۬لُوا قُوَّةٍ وَاُو۬لُوا بَأْسٍ شَدٖيدٍ وَالْاَمْرُ اِلَيْكِ فَانْظُرٖي مَاذَا تَأْمُرٖينَ
                                                    ﴿٣٣﴾


                                                    قَالَتْ اِنَّ الْمُلُوكَ اِذَا دَخَلُوا قَرْيَةً اَفْسَدُوهَا وَجَعَلُٓوا اَعِزَّةَ اَهْلِهَٓا اَذِلَّةًۚ وَكَذٰلِكَ يَفْعَلُونَ
                                                    ﴿٣٤﴾


                                                    وَاِنّٖي مُرْسِلَةٌ اِلَيْهِمْ بِهَدِيَّةٍ فَنَاظِرَةٌ بِمَ يَرْجِعُ الْمُرْسَلُونَ
                                                    ﴿٣٥﴾","﴾32﴿

Kraliçe şöyle dedi: “Efendiler! İçinde bulunduğum durum hakkında bana görüşünüzü açıklayın. Sizin görüşünüzü almadan asla bir işe kesin karar vermem.”                                        
 ﴾33﴿

Şu cevabı verdiler: “Biz güçlüyüz, zorlu savaşçılarız, yine de yetki senindir; artık ne buyuracağını sen düşün.”                                        
 ﴾34﴿

Kraliçe şöyle dedi: “Krallar bir ülkeye girdiler mi, oranın altını üstüne getirirler ve halkının ulularını aşağılanmış duruma düşürürler. Bunlar da öyle yapacaklardır.                                        
 ﴾35﴿

Ben bunlara bir hediye göndereceğim, sonra bakacağım elçiler ne ile dönecekler?”"
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3195/36-40-ayet-tefsiri,"فَلَمَّا جَٓاءَ سُلَيْمٰنَ قَالَ اَتُمِدُّونَنِ بِمَالٍؗ فَمَٓا اٰتٰينِ‌يَ اللّٰهُ خَيْرٌ مِمَّٓا اٰتٰيكُمْۚ بَلْ اَنْتُمْ بِهَدِيَّتِكُمْ تَفْرَحُونَ
                                                    ﴿٣٦﴾


                                                    اِرْجِعْ اِلَيْهِمْ فَلَنَأْتِيَنَّهُمْ بِجُنُودٍ لَا قِبَلَ لَهُمْ بِهَا وَلَنُخْرِجَنَّهُمْ مِنْهَٓا اَذِلَّةً وَهُمْ صَاغِرُونَ
                                                    ﴿٣٧﴾


                                                    قَالَ يَٓا اَيُّهَا الْمَلَؤُ۬ا اَيُّكُمْ يَأْتٖينٖي بِعَرْشِهَا قَبْلَ اَنْ يَأْتُونٖي مُسْلِمٖينَ
                                                    ﴿٣٨﴾


                                                    قَالَ عِفْرٖيتٌ مِنَ الْجِنِّ اَنَا۬ اٰتٖيكَ بِهٖ قَبْلَ اَنْ تَقُومَ مِنْ مَقَامِكَۚ وَاِنّٖي عَلَيْهِ لَقَوِيٌّ اَمٖينٌ
                                                    ﴿٣٩﴾


                                                    قَالَ الَّذٖي عِنْدَهُ عِلْمٌ مِنَ الْكِتَابِ اَنَا۬ اٰتٖيكَ بِهٖ قَبْلَ اَنْ يَرْتَدَّ اِلَيْكَ طَرْفُكَؕ فَلَمَّا رَاٰهُ مُسْتَقِراًّ عِنْدَهُ قَالَ هٰذَا مِنْ فَضْلِ رَبّٖيࣞ لِيَبْلُوَنٖٓي ءَاَشْكُرُ اَمْ اَكْفُرُؕ وَمَنْ شَكَرَ فَاِنَّمَا يَشْكُرُ لِنَفْسِهٖۚ وَمَنْ كَفَرَ فَاِنَّ رَبّٖي غَنِيٌّ كَرٖيمٌ
                                                    ﴿٤٠﴾","﴾36﴿

(Elçiler) Süleyman’a geldiğinde o şöyle dedi: “Siz bana mal yardımı mı yapıyorsunuz? Allah’ın bana verdiği size verdiğinden daha değerlidir. Hayır, hayır! Bu hediyenizle ancak sizin gibiler sevinir.                                        
 ﴾37﴿

(Ey elçi!) Onlara dön; iyi bilsinler ki asla karşı koyamayacakları ordularla üzerlerine gelir, muhakkak surette onları yenilmiş ve küçük düşürülmüş olarak oradan çıkarırız!”                                        
 ﴾38﴿

(Danışmanlarına dönerek) “Beyler! Onlar boyun eğerek bana gelmeden önce hanginiz o kraliçenin tahtını bana getirebilirsiniz?” diye sordu.                                        
 ﴾39﴿

Cinlerden bir ifrit, “Sen makamından kalkmadan önce ben onu sana getiririm. Gerçekten bu işe gücüm yeter, ben güvenilir biriyim” dedi.                                        
 ﴾40﴿

(Bu konuya dair) kitaptan bir bilgisi olan ise, “Ben onu sen göz açıp kapayıncaya kadar getiririm” diye cevap verdi. Süleyman, tahtı yanı başına yerleşmiş olarak görünce şöyle dedi: “Bu, şükür mü yoksa nankörlük mü edeceğim diye beni sınayan rabbimin bir lutfudur. Şükreden ancak kendisi için şükretmiş olur, nankörlük edene gelince, o bilsin ki rabbimin hiçbir şeye ihtiyacı yoktur, kerem sahibidir.”"
https://kuran.diyanet.gov.tr/tefsir/Neml-suresi/3200/41-44-ayet-tefsiri,"قَالَ نَكِّرُوا لَهَا عَرْشَهَا نَنْظُرْ اَتَهْتَدٖٓي اَمْ تَكُونُ مِنَ الَّذٖينَ لَا يَهْتَدُونَ
                                                    ﴿٤١﴾


                                                    فَلَمَّا جَٓاءَتْ قٖيلَ اَهٰكَذَا عَرْشُكِؕ قَالَتْ كَاَنَّهُ هُوَۚ وَاُو۫تٖينَا الْعِلْمَ مِنْ قَبْلِهَا وَكُنَّا مُسْلِمٖينَ
                                                    ﴿٤٢﴾


                                                    وَصَدَّهَا مَا كَانَتْ تَعْبُدُ مِنْ دُونِ اللّٰهِؕ اِنَّهَا كَانَتْ مِنْ قَوْمٍ كَافِرٖينَ
                                                    ﴿٤٣﴾


                                                    قٖيلَ لَهَا ادْخُلِي الصَّرْحَۚ فَلَمَّا رَاَتْهُ حَسِبَتْهُ لُجَّةً وَكَشَفَتْ عَنْ سَاقَيْهَاؕ قَالَ اِنَّهُ صَرْحٌ مُمَرَّدٌ مِنْ قَوَارٖيرَؕ قَالَتْ رَبِّ اِنّٖي ظَلَمْتُ نَفْسٖي وَاَسْلَمْتُ مَعَ سُلَيْمٰنَ لِلّٰهِ رَبِّ الْعَالَمٖينَࣖ
                                                    ﴿٤٤﴾","﴾41﴿

“Onun tahtını tanıyamayacağı bir hale getirin; bakalım gerçeği anlayacak mı yoksa anlamayanlardan mı olacak?” dedi.                                        
 ﴾42﴿

Kraliçe geldiğinde, “Senin tahtın da böyle mi?” diye soruldu. “Tıpkı o!” dedi ve ekledi: “Biz bundan önce hakkınızda bilgi sahibi olmuş ve çağrınıza boyun eğmiştik.”                                        
 ﴾43﴿

Onu, daha önce Allah’tan başka taptığı şeyler saptırmıştı. Çünkü o inkârcı bir kavimdendi.                                        
 ﴾44﴿

Ona, “Köşke gir” denildi. Kraliçe salonu görünce, onu oraya toplanmış su sandı ve eteğini topladı. Süleyman, “Bu, billûrdan yapılmış bir köşkün şeffaf zeminidir” diye uyardı. Kraliçe, “Rabbim, ben gerçekten kendime zulmetmişim! Artık Süleyman’la beraber âlemlerin rabbi olan Allah’a teslim oldum” dedi."
